trip	ORGname	sampleID	orientation	numberOrient	colorID	frameID	cameraID	species	location	inSitu	shitty	image	flash	best_image
1	IMG_0809	28352	left	l1	2	1	2	pue	boc	1	NA	28352pueboc-l1-s2-f1-c2-d1.CR2	On	1
1	IMG_0810	28352	right	r1	1	1	2	pue	boc	1	NA	28352pueboc-r1-s1-f1-c2-d1.CR2	On	0
1	IMG_0811	28352	right	r2	1	1	2	pue	boc	1	NA	28352pueboc-r2-s1-f1-c2-d1.CR2	On	0
1	IMG_0812	28353	left	l1	1	1	2	pue	boc	1	NA	28353pueboc-l1-s1-f1-c2-d1.CR2	On	0
1	IMG_0813	28353	left	l2	1	1	2	pue	boc	1	NA	28353pueboc-l2-s1-f1-c2-d1.CR2	On	0
1	IMG_0815	28353	right	r1	2	1	2	pue	boc	1	NA	28353pueboc-r1-s2-f1-c2-d1.CR2	On	1
1	IMG_0816	28354	left	l1	2	1	2	pue	boc	1	NA	28354pueboc-l1-s2-f1-c2-d1.CR2	On	0
1	IMG_0817	28354	left	l2	2	1	2	pue	boc	1	NA	28354pueboc-l2-s2-f1-c2-d1.CR2	On	0
1	IMG_0819	28354	right	r1	1	1	2	pue	boc	1	NA	28354pueboc-r1-s1-f1-c2-d1.CR2	On	1
1	IMG_0820	28354	right	r2	1	1	2	pue	boc	1	NA	28354pueboc-r2-s1-f1-c2-d1.CR2	On	0
1	IMG_0821	28355	left	l1	1	1	2	nig	boc	1	NA	28355nigboc-l1-s1-f1-c2-d1.CR2	On	0
1	IMG_0823	28355	left	l2	1	1	2	nig	boc	1	NA	28355nigboc-l2-s1-f1-c2-d1.CR2	On	1
1	IMG_0824	28355	right	r1	2	1	2	nig	boc	1	NA	28355nigboc-r1-s2-f1-c2-d1.CR2	On	0
1	IMG_0825	28355	right	r2	2	1	2	nig	boc	1	NA	28355nigboc-r2-s2-f1-c2-d1.CR2	On	0
1	IMG_0826	28356	right	r1	2	1	2	nig	boc	1	NA	28356nigboc-r1-s2-f1-c2-d1.CR2	On	0
1	IMG_0827	28356	right	r2	2	1	2	nig	boc	1	NA	28356nigboc-r2-s2-f1-c2-d1.CR2	On	1
1	IMG_0828	28356	right	r3	2	1	2	nig	boc	1	NA	28356nigboc-r3-s2-f1-c2-d1.CR2	On	0
1	IMG_0829	28356	left	l1	1	1	2	nig	boc	1	NA	28356nigboc-l1-s1-f1-c2-d1.CR2	On	0
1	IMG_0830	28356	left	l2	1	1	2	nig	boc	1	NA	28356nigboc-l2-s1-f1-c2-d1.CR2	On	0
1	IMG_0832	28357	right	r1	1	1	2	pue	boc	1	NA	28357pueboc-r1-s1-f1-c2-d1.CR2	On	0
1	IMG_0834	28357	right	r2	1	1	2	pue	boc	1	NA	28357pueboc-r2-s1-f1-c2-d1.CR2	On	0
1	IMG_0835	28357	left	l1	2	1	2	pue	boc	1	NA	28357pueboc-l1-s2-f1-c2-d1.CR2	On	1
1	IMG_0836	28357	left	l2	2	1	2	pue	boc	1	NA	28357pueboc-l2-s2-f1-c2-d1.CR2	On	0
1	IMG_0838	28358	right	r1	2	1	2	pue	boc	1	NA	28358pueboc-r1-s2-f1-c2-d1.CR2	On	0
1	IMG_0839	28358	right	r2	2	1	2	pue	boc	1	NA	28358pueboc-r2-s2-f1-c2-d1.CR2	On	1
1	IMG_0841	28358	right	r3	2	1	2	pue	boc	1	NA	28358pueboc-r3-s2-f1-c2-d1.CR2	On	0
1	IMG_0845	28358	left	l1	1	1	2	pue	boc	1	NA	28358pueboc-l1-s1-f1-c2-d1.CR2	On	0
1	IMG_0847	28359	right	r1	2	1	2	nig	boc	1	NA	28359nigboc-r1-s2-f1-c2-d1.CR2	On	0
1	IMG_0849	28359	right	r2	2	1	2	nig	boc	1	NA	28359nigboc-r2-s2-f1-c2-d1.CR2	On	1
1	IMG_0850	28359	right	r3	2	1	2	nig	boc	1	NA	28359nigboc-r3-s2-f1-c2-d1.CR2	On	0
1	IMG_0851	28359	right	r4	2	1	2	nig	boc	1	NA	28359nigboc-r4-s2-f1-c2-d1.CR2	On	0
1	IMG_0852	28359	left	l1	1	1	2	nig	boc	1	NA	28359nigboc-l1-s1-f1-c2-d1.CR2	On	0
1	IMG_0853	28359	left	l2	1	1	2	nig	boc	1	NA	28359nigboc-l2-s1-f1-c2-d1.CR2	On	0
1	IMG_0855	28360	right	r1	2	1	2	nig	boc	1	NA	28360nigboc-r1-s2-f1-c2-d1.CR2	On	1
1	IMG_0856	28360	left	l1	1	1	2	nig	boc	1	NA	28360nigboc-l1-s1-f1-c2-d1.CR2	On	0
1	IMG_0857	28360	left	l2	1	1	2	nig	boc	1	NA	28360nigboc-l2-s1-f1-c2-d1.CR2	On	0
1	IMG_0858	28361	right	r1	1	1	2	pue	boc	1	NA	28361pueboc-r1-s1-f1-c2-d1.CR2	On	0
1	IMG_0859	28361	right	r2	1	1	2	pue	boc	1	NA	28361pueboc-r2-s1-f1-c2-d1.CR2	On	0
1	IMG_0860	28361	right	r3	1	1	2	pue	boc	1	NA	28361pueboc-r3-s1-f1-c2-d1.CR2	On	0
1	IMG_0861	28361	left	l1	2	1	2	pue	boc	1	NA	28361pueboc-l1-s2-f1-c2-d1.CR2	On	0
1	IMG_0862	28361	left	l2	2	1	2	pue	boc	1	NA	28361pueboc-l2-s2-f1-c2-d1.CR2	On	1
1	IMG_0863	28361	left	l3	2	1	2	pue	boc	1	NA	28361pueboc-l3-s2-f1-c2-d1.CR2	On	0
1	IMG_0864	28362	right	r1	2	1	2	nig	boc	1	NA	28362nigboc-r1-s2-f1-c2-d1.CR2	On	0
1	IMG_0865	28362	right	r2	2	1	2	nig	boc	1	NA	28362nigboc-r2-s2-f1-c2-d1.CR2	On	0
1	IMG_0868	28362	right	r3	2	1	2	nig	boc	1	NA	28362nigboc-r3-s2-f1-c2-d1.CR2	On	0
1	IMG_0869	28362	left	l1	1	1	2	nig	boc	1	NA	28362nigboc-l1-s1-f1-c2-d1.CR2	On	0
1	IMG_0870	28362	left	l2	1	1	2	nig	boc	1	NA	28362nigboc-l2-s1-f1-c2-d1.CR2	On	1
1	IMG_0871	28362	left	l3	1	1	2	nig	boc	1	NA	28362nigboc-l3-s1-f1-c2-d1.CR2	On	0
1	IMG_0872	28363	left	l1	2	1	2	pue	boc	1	NA	28363pueboc-l1-s2-f1-c2-d1.CR2	On	0
1	IMG_0873	28363	left	l2	2	1	2	pue	boc	1	NA	28363pueboc-l2-s2-f1-c2-d1.CR2	On	0
1	IMG_0874	28363	left	l3	2	1	2	pue	boc	1	NA	28363pueboc-l3-s2-f1-c2-d1.CR2	On	0
1	IMG_0875	28363	right	r1	1	1	2	pue	boc	1	NA	28363pueboc-r1-s1-f1-c2-d1.CR2	On	0
1	IMG_0876	28363	right	r2	1	1	2	pue	boc	1	NA	28363pueboc-r2-s1-f1-c2-d1.CR2	On	0
1	IMG_0877	28363	right	r3	1	1	2	pue	boc	1	NA	28363pueboc-r3-s1-f1-c2-d1.CR2	On	0
1	IMG_0878	28363	right	r4	1	1	2	pue	boc	1	NA	28363pueboc-r4-s1-f1-c2-d1.CR2	On	0
1	IMG_0879	28363	right	r5	1	1	2	pue	boc	1	NA	28363pueboc-r5-s1-f1-c2-d1.CR2	On	1
1	IMG_0880	28364	right	r1	1	1	2	nig	boc	1	NA	28364nigboc-r1-s1-f1-c2-d1.CR2	On	0
1	IMG_0881	28364	right	r2	1	1	2	nig	boc	1	NA	28364nigboc-r2-s1-f1-c2-d1.CR2	On	0
1	IMG_0882	28364	right	r3	1	1	2	nig	boc	1	NA	28364nigboc-r3-s1-f1-c2-d1.CR2	On	0
1	IMG_0883	28364	left	l1	2	1	2	nig	boc	1	NA	28364nigboc-l1-s2-f1-c2-d1.CR2	On	0
1	IMG_0888	28364	left	l2	2	1	2	nig	boc	1	NA	28364nigboc-l2-s2-f1-c2-d1.CR2	On	1
1	IMG_0890	28365	right	r1	1	1	2	nig	boc	1	NA	28365nigboc-r1-s1-f1-c2-d1.CR2	On	0
1	IMG_0891	28365	right	r2	1	1	2	nig	boc	1	NA	28365nigboc-r2-s1-f1-c2-d1.CR2	On	0
1	IMG_0892	28365	right	r3	1	1	2	nig	boc	1	NA	28365nigboc-r3-s1-f1-c2-d1.CR2	On	0
1	IMG_0893	28365	left	l1	2	1	2	nig	boc	1	NA	28365nigboc-l1-s2-f1-c2-d1.CR2	On	1
1	IMG_0894	28365	left	l2	2	1	2	nig	boc	1	NA	28365nigboc-l2-s2-f1-c2-d1.CR2	On	0
1	IMG_0895	28365	left	l3	2	1	2	nig	boc	1	NA	28365nigboc-l3-s2-f1-c2-d1.CR2	On	0
1	IMG_1079	28366	left	l1	2	1	2	gum	boc	1	NA	28366gumboc-l1-s2-f1-c2-d1.CR2	On	0
1	IMG_1080	28366	left	l2	2	1	2	gum	boc	1	NA	28366gumboc-l2-s2-f1-c2-d1.CR2	On	0
1	IMG_1081	28366	right	r1	1	1	2	gum	boc	1	NA	28366gumboc-r1-s1-f1-c2-d1.CR2	On	0
1	IMG_1082	28366	right	r2	1	1	2	gum	boc	1	NA	28366gumboc-r2-s1-f1-c2-d1.CR2	On	0
1	IMG_1083	28366	right	r3	1	1	2	gum	boc	1	NA	28366gumboc-r3-s1-f1-c2-d1.CR2	On	1
1	IMG_1084	28367	left	l1	2	1	2	pue	boc	1	NA	28367pueboc-l1-s2-f1-c2-d1.CR2	On	1
1	IMG_1085	28367	right	r1	2	1	2	pue	boc	1	NA	28367pueboc-r1-s2-f1-c2-d1.CR2	On	0
1	IMG_1086	28367	right	r2	1	1	2	pue	boc	1	NA	28367pueboc-r2-s1-f1-c2-d1.CR2	On	0
1	IMG_1087	28367	right	r3	1	1	2	pue	boc	1	NA	28367pueboc-r3-s1-f1-c2-d1.CR2	On	0
1	IMG_1088	28368	right	r1	1	1	2	pue	boc	1	NA	28368pueboc-r1-s1-f1-c2-d1.CR2	On	0
1	IMG_1089	28368	right	r2	1	1	2	pue	boc	1	NA	28368pueboc-r2-s1-f1-c2-d1.CR2	On	0
1	IMG_1090	28368	right	r3	1	1	2	pue	boc	1	NA	28368pueboc-r3-s1-f1-c2-d1.CR2	On	0
1	IMG_1092	28368	left	l1	2	1	2	pue	boc	1	NA	28368pueboc-l1-s2-f1-c2-d1.CR2	On	0
1	IMG_1093	28368	left	l2	2	1	2	pue	boc	1	NA	28368pueboc-l2-s2-f1-c2-d1.CR2	On	1
1	IMG_1095	28369	left	l1	2	1	2	nig	boc	1	NA	28369nigboc-l1-s2-f1-c2-d1.CR2	On	0
1	IMG_1096	28369	left	l2	2	1	2	nig	boc	1	NA	28369nigboc-l2-s2-f1-c2-d1.CR2	On	0
1	IMG_1097	28369	left	l3	2	1	2	nig	boc	1	NA	28369nigboc-l3-s2-f1-c2-d1.CR2	On	0
1	IMG_1098	28369	left	l4	2	1	2	nig	boc	1	NA	28369nigboc-l4-s2-f1-c2-d1.CR2	On	1
1	IMG_1099	28369	right	r1	1	1	2	nig	boc	1	NA	28369nigboc-r1-s1-f1-c2-d1.CR2	On	0
1	IMG_1100	28369	right	r2	1	1	2	nig	boc	1	NA	28369nigboc-r2-s1-f1-c2-d1.CR2	On	0
1	IMG_1101	28369	right	r3	1	1	2	nig	boc	1	NA	28369nigboc-r3-s1-f1-c2-d1.CR2	On	0
1	IMG_1102	28369	right	r4	1	1	2	nig	boc	1	NA	28369nigboc-r4-s1-f1-c2-d1.CR2	On	0
1	IMG_1103	28369	right	r5	1	1	2	nig	boc	1	NA	28369nigboc-r5-s1-f1-c2-d1.CR2	On	0
1	IMG_1104	28370	left	l1	1	1	2	pue	boc	1	NA	28370pueboc-l1-s1-f1-c2-d1.CR2	On	0
1	IMG_1105	28370	left	l2	1	1	2	pue	boc	1	NA	28370pueboc-l2-s1-f1-c2-d1.CR2	On	0
1	IMG_1106	28370	left	l3	1	1	2	pue	boc	1	NA	28370pueboc-l3-s1-f1-c2-d1.CR2	On	0
1	IMG_1107	28370	left	l4	1	1	2	pue	boc	1	NA	28370pueboc-l4-s1-f1-c2-d1.CR2	On	0
1	IMG_1108	28370	left	l5	1	1	2	pue	boc	1	NA	28370pueboc-l5-s1-f1-c2-d1.CR2	On	0
1	IMG_1109	28370	left	l6	1	1	2	pue	boc	1	NA	28370pueboc-l6-s1-f1-c2-d1.CR2	On	0
1	IMG_1110	28370	left	l7	1	1	2	pue	boc	1	NA	28370pueboc-l7-s1-f1-c2-d1.CR2	On	0
1	IMG_1112	28370	right	r1	2	1	2	pue	boc	1	NA	28370pueboc-r1-s2-f1-c2-d1.CR2	On	1
1	IMG_1115	28371	left	l1	2	1	2	nig	boc	1	NA	28371nigboc-l1-s2-f1-c2-d1.CR2	On	0
1	IMG_1116	28371	left	l2	2	1	2	nig	boc	1	NA	28371nigboc-l2-s2-f1-c2-d1.CR2	On	1
1	IMG_1117	28371	right	r1	1	1	2	nig	boc	1	NA	28371nigboc-r1-s1-f1-c2-d1.CR2	On	0
1	IMG_1118	28371	right	r2	1	1	2	nig	boc	1	NA	28371nigboc-r2-s1-f1-c2-d1.CR2	On	0
1	IMG_1119	28371	right	r3	1	1	2	nig	boc	1	NA	28371nigboc-r3-s1-f1-c2-d1.CR2	On	0
1	IMG_1120	28372	left	l1	1	1	2	pue	boc	1	NA	28372pueboc-l1-s1-f1-c2-d1.CR2	On	0
1	IMG_1121	28372	left	l2	1	1	2	pue	boc	1	NA	28372pueboc-l2-s1-f1-c2-d1.CR2	On	1
1	IMG_1122	28372	right	r1	2	1	2	pue	boc	1	NA	28372pueboc-r1-s2-f1-c2-d1.CR2	On	0
1	IMG_1123	28372	right	r2	2	1	2	pue	boc	1	NA	28372pueboc-r2-s2-f1-c2-d1.CR2	On	0
1	IMG_1124	28373	left	l1	1	1	2	nig	boc	1	NA	28373nigboc-l1-s1-f1-c2-d1.CR2	On	0
1	IMG_1125	28373	left	l2	1	1	2	nig	boc	1	NA	28373nigboc-l2-s1-f1-c2-d1.CR2	On	0
1	IMG_1130	28373	right	r1	2	1	2	nig	boc	1	NA	28373nigboc-r1-s2-f1-c2-d1.CR2	On	1
1	IMG_1133	28373	right	r2	2	1	2	nig	boc	1	NA	28373nigboc-r2-s2-f1-c2-d1.CR2	On	0
1	IMG_1134	28374	left	l1	2	1	2	pue	boc	1	NA	28374pueboc-l1-s2-f1-c2-d1.CR2	On	0
1	IMG_1135	28374	left	l2	2	1	2	pue	boc	1	NA	28374pueboc-l2-s2-f1-c2-d1.CR2	On	1
1	IMG_1136	28374	left	l3	2	1	2	pue	boc	1	NA	28374pueboc-l3-s2-f1-c2-d1.CR2	On	0
1	IMG_1137	28374	right	r1	1	1	2	pue	boc	1	NA	28374pueboc-r1-s1-f1-c2-d1.CR2	On	0
1	IMG_1138	28374	right	r2	1	1	2	pue	boc	1	NA	28374pueboc-r2-s1-f1-c2-d1.CR2	On	0
1	IMG_1139	28374	right	r3	1	1	2	pue	boc	1	NA	28374pueboc-r3-s1-f1-c2-d1.CR2	On	0
1	IMG_1141	28375	left	l1	1	1	2	pue	boc	1	NA	28375pueboc-l1-s1-f1-c2-d1.CR2	On	0
1	IMG_1143	28375	left	l2	1	1	2	pue	boc	1	NA	28375pueboc-l2-s1-f1-c2-d1.CR2	On	0
1	IMG_1145	28375	left	l3	1	1	2	pue	boc	1	NA	28375pueboc-l3-s1-f1-c2-d1.CR2	On	0
1	IMG_1147	28375	left	l4	1	1	2	pue	boc	1	NA	28375pueboc-l4-s1-f1-c2-d1.CR2	On	0
1	IMG_1149	28375	left	l5	1	1	2	pue	boc	1	NA	28375pueboc-l5-s1-f1-c2-d1.CR2	On	0
1	IMG_1153	28375	right	r1	2	1	2	pue	boc	1	NA	28375pueboc-r1-s2-f1-c2-d1.CR2	On	1
1	IMG_1165	28376	right	r1	1	1	2	nig	boc	1	NA	28376nigboc-r1-s1-f1-c2-d1.CR2	On	0
1	IMG_1166	28376	right	r2	1	1	2	nig	boc	1	NA	28376nigboc-r2-s1-f1-c2-d1.CR2	On	0
1	IMG_1168	28376	left	l1	2	1	2	nig	boc	1	NA	28376nigboc-l1-s2-f1-c2-d1.CR2	On	1
1	IMG_1169	28377	left	l1	1	1	2	uni	boc	1	NA	28377uniboc-l1-s1-f1-c2-d1.CR2	On	1
1	IMG_1170	28377	left	l2	1	1	2	uni	boc	1	NA	28377uniboc-l2-s1-f1-c2-d1.CR2	On	0
1	IMG_1171	28377	left	l3	1	1	2	uni	boc	1	NA	28377uniboc-l3-s1-f1-c2-d1.CR2	On	0
1	IMG_1172	28377	right	r1	2	1	2	uni	boc	1	NA	28377uniboc-r1-s2-f1-c2-d1.CR2	On	0
1	IMG_1173	28377	right	r2	2	1	2	uni	boc	1	NA	28377uniboc-r2-s2-f1-c2-d1.CR2	On	0
1	IMG_1175	28377	right	r3	2	1	2	uni	boc	1	NA	28377uniboc-r3-s2-f1-c2-d1.CR2	On	0
1	IMG_1176	28378	left	l1	1	1	2	nig	boc	1	NA	28378nigboc-l1-s1-f1-c2-d1.CR2	On	0
1	IMG_1177	28378	left	l2	1	1	2	nig	boc	1	NA	28378nigboc-l2-s1-f1-c2-d1.CR2	On	0
1	IMG_1178	28378	left	l3	1	1	2	nig	boc	1	NA	28378nigboc-l3-s1-f1-c2-d1.CR2	On	0
1	IMG_1179	28378	left	l4	1	1	2	nig	boc	1	NA	28378nigboc-l4-s1-f1-c2-d1.CR2	On	1
1	IMG_1181	28378	right	r1	2	1	2	nig	boc	1	NA	28378nigboc-r1-s2-f1-c2-d1.CR2	On	0
1	IMG_1184	28378	right	r2	2	1	2	nig	boc	1	NA	28378nigboc-r2-s2-f1-c2-d1.CR2	On	0
1	IMG_1185	28379	left	l1	1	1	2	pue	boc	1	NA	28379pueboc-l1-s1-f1-c2-d1.CR2	On	0
1	IMG_1186	28379	left	l2	1	1	2	pue	boc	1	NA	28379pueboc-l2-s1-f1-c2-d1.CR2	On	0
1	IMG_1187	28379	left	l3	1	1	2	pue	boc	1	NA	28379pueboc-l3-s1-f1-c2-d1.CR2	On	1
1	IMG_1188	28379	right	r1	2	1	2	pue	boc	1	NA	28379pueboc-r1-s2-f1-c2-d1.CR2	On	0
1	IMG_1189	28379	right	r2	2	1	2	pue	boc	1	NA	28379pueboc-r2-s2-f1-c2-d1.CR2	On	0
1	IMG_1191	28380	left	l1	1	1	2	nig	boc	1	NA	28380nigboc-l1-s1-f1-c2-d1.CR2	On	0
1	IMG_1192	28380	right	r1	2	1	2	nig	boc	1	NA	28380nigboc-r1-s2-f1-c2-d1.CR2	On	0
1	IMG_1193	28380	right	r2	2	1	2	nig	boc	1	NA	28380nigboc-r2-s2-f1-c2-d1.CR2	On	0
1	IMG_1194	28380	right	r3	2	1	2	nig	boc	1	NA	28380nigboc-r3-s2-f1-c2-d1.CR2	On	1
1	IMG_1195	28381	left	l1	1	1	2	pue	boc	1	NA	28381pueboc-l1-s1-f1-c2-d1.CR2	On	1
1	IMG_1196	28381	left	l2	1	1	2	pue	boc	1	NA	28381pueboc-l2-s1-f1-c2-d1.CR2	On	0
1	IMG_1197	28381	right	r1	2	1	2	pue	boc	1	NA	28381pueboc-r1-s2-f1-c2-d1.CR2	On	0
1	IMG_1198	28381	right	r2	2	1	2	pue	boc	1	NA	28381pueboc-r2-s2-f1-c2-d1.CR2	On	0
1	IMG_1199	28382	right	r1	1	1	2	pue	boc	1	NA	28382pueboc-r1-s1-f1-c2-d1.CR2	On	0
1	IMG_1200	28382	right	r2	1	1	2	pue	boc	1	NA	28382pueboc-r2-s1-f1-c2-d1.CR2	On	0
1	IMG_1201	28382	right	r3	1	1	2	pue	boc	1	NA	28382pueboc-r3-s1-f1-c2-d1.CR2	On	0
1	IMG_1203	28382	left	l1	2	1	2	pue	boc	1	NA	28382pueboc-l1-s2-f1-c2-d1.CR2	On	1
1	IMG_1204	28382	left	l2	2	1	2	pue	boc	1	NA	28382pueboc-l2-s2-f1-c2-d1.CR2	On	0
1	IMG_1237	28383	right	r1	1	1	2	uni	boc	0	NA	28383uniboc-r1-s1-f1-c2-d0.CR2	On	0
1	IMG_1238	28383	left	l1	2	1	2	uni	boc	0	NA	28383uniboc-l1-s2-f1-c2-d0.CR2	On	1
1	IMG_1239	28383	left	l2	2	1	2	uni	boc	0	NA	28383uniboc-l2-s2-f1-c2-d0.CR2	On	0
1	IMG_1241	28383	left	l3	2	1	2	uni	boc	0	NA	28383uniboc-l3-s2-f1-c2-d0.CR2	On	0
1	IMG_1242	28384	left	l1	2	1	2	pue	boc	0	NA	28384pueboc-l1-s2-f1-c2-d0.CR2	On	0
1	IMG_1247	28384	left	l2	2	1	2	pue	boc	0	NA	28384pueboc-l2-s2-f1-c2-d0.CR2	On	0
1	IMG_1248	28384	left	l3	2	1	2	pue	boc	0	NA	28384pueboc-l3-s2-f1-c2-d0.CR2	On	0
1	IMG_1251	28384	left	l4	2	1	2	pue	boc	0	NA	28384pueboc-l4-s2-f1-c2-d0.CR2	On	1
1	IMG_1252	28384	right	r1	1	1	2	pue	boc	0	NA	28384pueboc-r1-s1-f1-c2-d0.CR2	On	0
1	IMG_1253	28384	right	r2	1	1	2	pue	boc	0	NA	28384pueboc-r2-s1-f1-c2-d0.CR2	On	0
1	IMG_1254	28385	left	l1	1	1	2	nig	boc	0	NA	28385nigboc-l1-s1-f1-c2-d0.CR2	On	0
1	IMG_1255	28385	left	l2	1	1	2	nig	boc	0	NA	28385nigboc-l2-s1-f1-c2-d0.CR2	On	0
1	IMG_1258	28385	left	l3	1	1	2	nig	boc	0	NA	28385nigboc-l3-s1-f1-c2-d0.CR2	On	0
1	IMG_1263	28385	right	r1	2	1	2	nig	boc	0	NA	28385nigboc-r1-s2-f1-c2-d0.CR2	On	1
1	IMG_1265	28386	left	l1	1	1	2	nig	boc	0	NA	28386nigboc-l1-s1-f1-c2-d0.CR2	On	0
1	IMG_1266	28386	left	l2	1	1	2	nig	boc	0	NA	28386nigboc-l2-s1-f1-c2-d0.CR2	On	0
1	IMG_1269	28386	right	r1	2	1	2	nig	boc	0	NA	28386nigboc-r1-s2-f1-c2-d0.CR2	On	0
1	IMG_1270	28386	right	r2	2	1	2	nig	boc	0	NA	28386nigboc-r2-s2-f1-c2-d0.CR2	On	1
1	IMG_1271	28386	right	r3	2	1	2	nig	boc	0	NA	28386nigboc-r3-s2-f1-c2-d0.CR2	On	0
1	IMG_1272	28387	right	r1	1	1	2	nig	boc	0	NA	28387nigboc-r1-s1-f1-c2-d0.CR2	On	0
1	IMG_1273	28387	right	r2	1	1	2	nig	boc	0	NA	28387nigboc-r2-s1-f1-c2-d0.CR2	On	0
1	IMG_1274	28387	right	r3	1	1	2	nig	boc	0	NA	28387nigboc-r3-s1-f1-c2-d0.CR2	On	0
1	IMG_1275	28387	right	r4	1	1	2	nig	boc	0	NA	28387nigboc-r4-s1-f1-c2-d0.CR2	On	0
1	IMG_1276	28387	right	r5	1	1	2	nig	boc	0	NA	28387nigboc-r5-s1-f1-c2-d0.CR2	On	0
1	IMG_1278	28387	left	l1	2	1	2	nig	boc	0	NA	28387nigboc-l1-s2-f1-c2-d0.CR2	On	1
1	IMG_1279	28387	left	l2	2	1	2	nig	boc	0	NA	28387nigboc-l2-s2-f1-c2-d0.CR2	On	0
1	IMG_1280	28387	left	l3	2	1	2	nig	boc	0	NA	28387nigboc-l3-s2-f1-c2-d0.CR2	On	0
1	IMG_1281	28387	left	l4	2	1	2	nig	boc	0	NA	28387nigboc-l4-s2-f1-c2-d0.CR2	On	0
1	IMG_1285	28388	right	r1	2	1	2	uni	boc	0	NA	28388uniboc-r1-s2-f1-c2-d0.CR2	On	0
1	IMG_1292	28388	right	r2	2	1	2	uni	boc	0	NA	28388uniboc-r2-s2-f1-c2-d0.CR2	On	0
1	IMG_1294	28388	right	r3	2	1	2	uni	boc	0	NA	28388uniboc-r3-s2-f1-c2-d0.CR2	On	0
1	IMG_1295	28388	right	r4	2	1	2	uni	boc	0	NA	28388uniboc-r4-s2-f1-c2-d0.CR2	On	0
1	IMG_1296	28388	left	l1	1	1	2	uni	boc	0	NA	28388uniboc-l1-s1-f1-c2-d0.CR2	On	0
1	IMG_1297	28388	left	l2	1	1	2	uni	boc	0	NA	28388uniboc-l2-s1-f1-c2-d0.CR2	On	0
1	IMG_1298	28388	left	l3	1	1	2	uni	boc	0	NA	28388uniboc-l3-s1-f1-c2-d0.CR2	On	1
1	IMG_1300	28389	right	r1	2	1	2	abe	boc	0	NA	28389abeboc-r1-s2-f1-c2-d0.CR2	On	0
1	IMG_1305	28389	right	r2	2	1	2	abe	boc	0	NA	28389abeboc-r2-s2-f1-c2-d0.CR2	On	0
1	IMG_1306	28389	right	r3	2	1	2	abe	boc	0	NA	28389abeboc-r3-s2-f1-c2-d0.CR2	On	1
1	IMG_1307	28389	right	r4	2	1	2	abe	boc	0	NA	28389abeboc-r4-s2-f1-c2-d0.CR2	On	0
1	IMG_1309	28389	left	l1	1	1	2	abe	boc	0	NA	28389abeboc-l1-s1-f1-c2-d0.CR2	On	0
1	IMG_1310	28389	left	l2	1	1	2	abe	boc	0	NA	28389abeboc-l2-s1-f1-c2-d0.CR2	On	0
1	IMG_1311	28389	left	l3	1	1	2	abe	boc	0	NA	28389abeboc-l3-s1-f1-c2-d0.CR2	On	0
1	IMG_1313	AG9RX46	left	l1	2	1	2	nig	boc	0	NA	AG9RX46nigboc-l1-s2-f1-c2-d0.CR2	On	1
1	IMG_1314	AG9RX46	left	l2	2	1	2	nig	boc	0	NA	AG9RX46nigboc-l2-s2-f1-c2-d0.CR2	On	0
1	IMG_1316	AG9RX46	right	r1	1	1	2	nig	boc	0	NA	AG9RX46nigboc-r1-s1-f1-c2-d0.CR2	On	0
1	IMG_1317	AG9RX46	right	r2	1	1	2	nig	boc	0	NA	AG9RX46nigboc-r2-s1-f1-c2-d0.CR2	On	0
1	IMG_1318	28390	right	r1	1	1	2	nig	boc	0	NA	28390nigboc-r1-s1-f1-c2-d0.CR2	On	0
1	IMG_1319	28390	right	r2	1	1	2	nig	boc	0	NA	28390nigboc-r2-s1-f1-c2-d0.CR2	On	0
1	IMG_1320	28390	right	r3	1	1	2	nig	boc	0	NA	28390nigboc-r3-s1-f1-c2-d0.CR2	On	0
1	IMG_1321	28390	left	l1	2	1	2	nig	boc	0	NA	28390nigboc-l1-s2-f1-c2-d0.CR2	On	1
1	IMG_1322	28390	left	l2	2	1	2	nig	boc	0	NA	28390nigboc-l2-s2-f1-c2-d0.CR2	On	0
1	IMG_1323	28390	left	l3	2	1	2	nig	boc	0	NA	28390nigboc-l3-s2-f1-c2-d0.CR2	On	0
1	IMG_1325	AG9RX47	right	r1	1	1	2	pue	boc	0	NA	AG9RX47pueboc-r1-s1-f1-c2-d0.CR2	On	0
1	IMG_1326	AG9RX47	right	r2	1	1	2	pue	boc	0	NA	AG9RX47pueboc-r2-s1-f1-c2-d0.CR2	On	0
1	IMG_1328	AG9RX47	left	l1	2	1	2	pue	boc	0	NA	AG9RX47pueboc-l1-s2-f1-c2-d0.CR2	On	0
1	IMG_1329	AG9RX47	left	l2	2	1	2	pue	boc	0	NA	AG9RX47pueboc-l2-s2-f1-c2-d0.CR2	On	0
1	IMG_1330	AG9RX47	left	l3	2	1	2	pue	boc	0	NA	AG9RX47pueboc-l3-s2-f1-c2-d0.CR2	On	0
1	IMG_1331	AG9RX47	left	l4	2	1	2	pue	boc	0	NA	AG9RX47pueboc-l4-s2-f1-c2-d0.CR2	On	1
1	IMG_1401	28391	left	l1	1	1	2	uni	boc	0	NA	28391uniboc-l1-s1-f1-c2-d0.CR2	On	0
1	IMG_1402	28391	right	r1	2	1	2	uni	boc	0	NA	28391uniboc-r1-s2-f1-c2-d0.CR2	On	0
